30.0041, 732.643, 260.857, 0.00520002
30.038, 732.75, 260.25, 0.00480001
30.0749, 733.125, 259.438, 0.00460001
30.1066, 734.214, 258.786, 0.00420002
30.138, 734.633, 257.667, 0.00440001
30.1717, 734.643, 256.857, 0.00360001
30.2045, 735.088, 255.765, 0.00280001
30.2378, 735.125, 254.625, 0.00220001
30.2712, 735.833, 253.5, 0.00140001
30.3071, 736.971, 252.529, 1.19209e-08
30.3396, 738.5, 250.188, -0.0012
30.3711, 740.5, 247.5, -0.00199999
30.4062, 740.5, 246.5, -0.00239998
30.4383, 740.389, 245.833, -0.00279998
30.4726, 739.658, 245.421, -0.00259998
30.5108, 739.3, 245.2, -0.00259998
30.5456, 738.5, 244.5, -0.00259998
30.5781, 737.643, 244.095, -0.00339998
30.6104, 736.618, 243.353, -0.00339998
30.6398, 735.37, 243.087, -0.00399998
30.6742, 733.37, 242.087, -0.00419998
30.712, 732.955, 241.909, -0.00459999
30.7414, 732.7, 241.35, -0.00479999
30.7745, 732.833, 241.389, -0.00539999
30.8084, 732.5, 241.316, -0.00559999
30.841, 731.643, 241.095, -0.00579998
30.8759, 730.5, 241, -0.00639998
30.9109, 728.955, 240.909, -0.00679998
30.9428, 727.955, 240.591, -0.00739998
30.9752, 728.5, 240.316, -0.00819998
31.0111, 728.816, 240.211, -0.00879998
31.0424, 729.773, 240, -0.00859998
31.0757, 729.63, 239.913, -0.00879998
31.1115, 729.37, 240.087, -0.00839999
31.1463, 728.4, 240.15, -0.00759999
31.1771, 727.682, 240.773, -0.00719999
31.2098, 727.773, 241, -0.00719999
31.2445, 727.833, 241.714, -0.00659999
31.2778, 728.119, 242.333, -0.00619999
31.3125, 728.5, 243.5, -0.00599999
31.3451, 728.955, 244.909, -0.00559999
31.3789, 729.37, 246.087, -0.00519999
31.4125, 729.46, 246.84, -0.005
31.4463, 729.654, 248.269, -0.005
31.4793, 730.318, 249, -0.0048
31.5145, 730.326, 248.826, -0.0046
31.5486, 730.5, 249, -0.0048
31.5809, 730.326, 248.826, -0.0048
31.6134, 730.595, 248.667, -0.0048
31.6476, 730.1, 248.64, -0.0048
31.6831, 729.63, 247.913, -0.005
31.7187, 729.071, 247.048, -0.00439999
31.7506, 728.227, 247.318, -0.00439999
31.7825, 727.891, 247.13, -0.00379999
31.8155, 727.891, 247.13, -0.00399998
31.8496, 727.917, 247.292, -0.00379999
31.8834, 727.978, 247.435, -0.004
31.9176, 728.136, 247.5, -0.0038
31.9547, 727.86, 247.56, -0.00420001
31.9867, 727.864, 247.682, -0.0038
32.0178, 727.833, 247.5, -0.00359999
32.0507, 727.667, 247.458, -0.00359999
32.0854, 727.78, 247.36, -0.00279999
32.1228, 727.773, 247, -0.00239998
32.156, 727.891, 247.13, -0.00179999
32.1855, 727.917, 247.292, -0.0012
32.2196, 728.1, 247, -0.000199986
32.2531, 728.065, 246.652, -0.000199986
32.2876, 728.595, 246.667, 0.000400019
32.324, 728.595, 246.667, 0.000400019
32.3568, 728.318, 247, 0.000600028
32.3877, 728.214, 247.143, 0.000400019
32.4078, 728.214, 247.143, 0.000400019
32.4272, 727.917, 247.292, 0.000200009
32.4512, 727.917, 247.292, 0.000200009
32.4733, 727.917, 247.292, 0.000200009
32.5039, 727.917, 247.292, 0.000200009
32.5429, 727.917, 247.292, 0.000200009
32.5724, 727.917, 247.292, 0.000400019
32.6037, 727.917, 247.292, 0.000400019
32.6366, 727.917, 247.292, 0.000200009
32.6708, 727.917, 247.292, 1.19209e-08
32.7073, 728.227, 247.318, -0.000199986
32.7434, 728.065, 247.348, -0.000599992
32.7736, 728.405, 247.333, -0.000599992
32.8036, 728.045, 247.182, -0.00079999
32.837, 728, 247, -0.00079999
32.871, 727.891, 246.87, -0.000999987
32.9031, 728.136, 246.5, -0.00139999
32.9392, 727.731, 246.5, -0.00199999
32.9698, 727.63, 245.913, -0.00239999
33.0035, 727.86, 245.44, -0.00319998
33.0367, 729.109, 244.87, -0.00399998
33.0691, 729.22, 244.64, -0.00459998
33.1033, 729.63, 243.913, -0.00519998
33.1379, 729.78, 243.64, -0.00539998
33.1709, 729.62, 243.6, -0.00539998
33.2032, 729.917, 243.292, -0.00519997
33.2361, 729.46, 243.64, -0.00519997
33.2716, 729.083, 243.708, -0.00499997
33.3028, 729.269, 243.5, -0.00519997
33.3373, 729.227, 243.136, -0.00519997
33.371, 729.37, 243.087, -0.00559997
33.4047, 729.346, 242.731, -0.00519997
33.4366, 729.346, 242.731, -0.00519997
33.4727, 729.63, 242.913, -0.00539997
33.5032, 729.63, 242.913, -0.00539997
33.5429, 729.417, 242.25, -0.00519997
33.5732, 729.5, 242, -0.00579997
33.6035, 729.891, 241.13, -0.00659997
33.6359, 729.654, 240.269, -0.00699998
33.6696, 728.136, 239.5, -0.00779998
33.7033, 727.917, 238.583, -0.00859998
33.7358, 725.583, 237.75, -0.00939998
33.772, 721.86, 236.92, -0.0104
33.8071, 719.577, 236, -0.0118
33.8352, 720.02, 235.16, -0.013
33.869, 721.731, 234.5, -0.014
33.9027, 724.02, 233.72, -0.015
33.9357, 726.5, 233.231, -0.0152
33.9712, 727.78, 232.88, -0.015
34.0027, 729.389, 232.593, -0.0144
34.0358, 730.167, 232.792, -0.014
